Results for Memcached on port 11211:
4         Threads
2         Connections per thread
60        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         6131.01          ---          ---         0.12101         0.10300         0.49500         1.96700       418.43 
Gets        61309.42       552.73     60756.69         0.11626         0.10300         0.46300         1.75100      1583.41 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      67440.43       552.73     60756.69         0.11670         0.10300         0.46300         1.77500      2001.84 


Request Latency Distribution
Type     <= msec         Percent
SET      20.479      100.000
SET      20.479      100.000
SET      20.479      100.000
SET      20.479      100.000
SET      20.479      100.000
SET      20.479      100.000
SET      20.479      100.000
SET      21.247      100.000
SET      21.247      100.000
---
GET       0.007        0.000
GET       0.031        5.000
GET       0.039       10.000
GET       0.047       15.000
GET       0.063       20.000
GET       0.071       25.000
GET       0.079       30.000
GET       0.087       35.000
GET       0.087       40.000
GET       0.095       45.000
GET       0.103       50.000
GET       0.103       52.500
GET       0.111       55.000
GET       0.111       57.500
GET       0.111       60.000
GET       0.119       62.500
GET       0.119       65.000
GET       0.127       67.500
GET       0.127       70.000
GET       0.135       72.500
GET       0.143       75.000
GET       0.143       76.250
GET       0.143       77.500
GET       0.151       78.750
GET       0.151       80.000
GET       0.159       81.250
GET       0.159       82.500
GET       0.167       83.750
GET       0.167       85.000
GET       0.175       86.250
GET       0.175       87.500
GET       0.183       88.125
GET       0.183       88.750
GET       0.183       89.375
GET       0.191       90.000
GET       0.191       90.625
GET       0.199       91.250
GET       0.199       91.875
GET       0.207       92.500
GET       0.215       93.125
GET       0.223       93.750
GET       0.223       94.062
GET       0.231       94.375
GET       0.231       94.688
GET       0.239       95.000
GET       0.239       95.312
GET       0.247       95.625
GET       0.255       95.938
GET       0.263       96.250
GET       0.271       96.562
GET       0.279       96.875
GET       0.287       97.031
GET       0.295       97.188
GET       0.295       97.344
GET       0.303       97.500
GET       0.311       97.656
GET       0.327       97.812
GET       0.335       97.969
GET       0.343       98.125
GET       0.359       98.281
GET       0.375       98.438
GET       0.383       98.516
GET       0.391       98.594
GET       0.407       98.672
GET       0.415       98.750
GET       0.431       98.828
GET       0.439       98.906
GET       0.463       98.984
GET       0.479       99.062
GET       0.495       99.141
GET       0.519       99.219
GET       0.535       99.258
GET       0.551       99.297
GET       0.567       99.336
GET       0.583       99.375
GET       0.607       99.414
GET       0.631       99.453
GET       0.655       99.492
GET       0.687       99.531
GET       0.727       99.570
GET       0.767       99.609
GET       0.791       99.629
GET       0.823       99.648
GET       0.847       99.668
GET       0.887       99.688
GET       0.919       99.707
GET       0.967       99.727
GET       1.007       99.746
GET       1.063       99.766
GET       1.119       99.785
GET       1.191       99.805
GET       1.223       99.814
GET       1.263       99.824
GET       1.303       99.834
GET       1.351       99.844
GET       1.407       99.854
GET       1.455       99.863
GET       1.527       99.873
GET       1.599       99.883
GET       1.687       99.893
GET       1.775       99.902
GET       1.823       99.907
GET       1.879       99.912
GET       1.935       99.917
GET       1.999       99.922
GET       2.063       99.927
GET       2.159       99.932
GET       2.223       99.937
GET       2.319       99.941
GET       2.415       99.946
GET       2.559       99.951
GET       2.623       99.954
GET       2.671       99.956
GET       2.735       99.958
GET       2.847       99.961
GET       2.927       99.963
GET       3.055       99.966
GET       3.151       99.968
GET       3.279       99.971
GET       3.423       99.973
GET       3.535       99.976
GET       3.615       99.977
GET       3.711       99.978
GET       3.807       99.979
GET       3.919       99.980
GET       4.031       99.982
GET       4.159       99.983
GET       4.319       99.984
GET       4.511       99.985
GET       4.831       99.987
GET       5.055       99.988
GET       5.183       99.988
GET       5.343       99.989
GET       5.439       99.990
GET       5.631       99.990
GET       5.791       99.991
GET       5.983       99.991
GET       6.239       99.992
GET       6.463       99.993
GET       6.783       99.993
GET       7.263       99.994
GET       7.487       99.994
GET       7.583       99.995
GET       7.743       99.995
GET       8.063       99.995
GET       8.127       99.995
GET       8.447       99.996
GET       8.639       99.996
GET       8.895       99.996
GET       9.151       99.997
GET       9.663       99.997
GET       9.791       99.997
GET       9.919       99.997
GET      10.111       99.997
GET      10.239       99.998
GET      10.239       99.998
GET      10.623       99.998
GET      10.879       99.998
GET      10.943       99.998
GET      11.135       99.998
GET      11.391       99.998
GET      11.455       99.999
GET      12.351       99.999
GET      12.415       99.999
GET      12.735       99.999
GET      12.927       99.999
GET      14.079       99.999
GET      14.335       99.999
GET      14.463       99.999
GET      14.911       99.999
GET      16.319       99.999
GET      16.767       99.999
GET      17.151       99.999
GET      17.791       99.999
GET      18.815       99.999
GET      20.095       99.999
GET      20.479       99.999
GET      20.479      100.000
GET      20.607      100.000
GET      21.503      100.000
GET      21.503      100.000
GET      21.759      100.000
GET      21.759      100.000
GET      21.887      100.000
GET      21.887      100.000
GET      21.887      100.000
GET      23.167      100.000
GET      23.167      100.000
GET      23.167      100.000
GET      27.007      100.000
GET      27.007      100.000
GET      27.007      100.000
GET      27.007      100.000
GET      29.055      100.000
GET      29.055      100.000
GET      29.055      100.000
GET      29.055      100.000
GET      29.055      100.000
GET      29.055      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.143      100.000
GET      38.399      100.000
GET      38.399      100.000
---
WAIT      0.000      100.000


Results for Memcached on port 11213:
4         Threads
2         Connections per thread
60        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         6159.46          ---          ---         0.12072         0.10300         0.50300         1.75100       420.38 
Gets        61594.12       529.30     61064.83         0.11572         0.10300         0.47900         1.47900      1589.19 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      67753.59       529.30     61064.83         0.11617         0.10300         0.47900         1.49500      2009.57 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.007        0.000
SET       0.031        5.000
SET       0.039       10.000
SET       0.055       15.000
SET       0.063       20.000
SET       0.071       25.000
SET       0.079       30.000
SET       0.087       35.000
SET       0.087       40.000
SET       0.095       45.000
SET       0.103       50.000
SET       0.103       52.500
SET       0.111       55.000
SET       0.111       57.500
SET       0.119       60.000
SET       0.119       62.500
SET       0.127       65.000
SET       0.127       67.500
SET       0.135       70.000
SET       0.135       72.500
SET       0.143       75.000
SET       0.151       76.250
SET       0.151       77.500
SET       0.151       78.750
SET       0.159       80.000
SET       0.159       81.250
SET       0.167       82.500
SET       0.167       83.750
SET       0.175       85.000
SET       0.183       86.250
SET       0.183       87.500
SET       0.191       88.125
SET       0.191       88.750
SET       0.199       89.375
SET       0.199       90.000
SET       0.207       90.625
SET       0.207       91.250
SET       0.215       91.875
SET       0.223       92.500
SET       0.231       93.125
SET       0.239       93.750
SET       0.239       94.062
SET       0.247       94.375
SET       0.247       94.688
SET       0.255       95.000
SET       0.263       95.312
SET       0.271       95.625
SET       0.279       95.938
SET       0.287       96.250
SET       0.295       96.562
SET       0.303       96.875
SET       0.311       97.031
SET       0.319       97.188
SET       0.327       97.344
SET       0.335       97.500
SET       0.343       97.656
SET       0.351       97.812
SET       0.359       97.969
SET       0.375       98.125
SET       0.391       98.281
SET       0.407       98.438
SET       0.415       98.516
SET       0.423       98.594
SET       0.439       98.672
SET       0.455       98.750
SET       0.471       98.828
SET       0.487       98.906
SET       0.503       98.984
SET       0.527       99.062
SET       0.551       99.141
SET       0.583       99.219
SET       0.591       99.258
SET       0.615       99.297
SET       0.631       99.336
SET       0.655       99.375
SET       0.679       99.414
SET       0.703       99.453
SET       0.735       99.492
SET       0.759       99.531
SET       0.807       99.570
SET       0.855       99.609
SET       0.879       99.629
SET       0.903       99.648
SET       0.927       99.668
SET       0.967       99.688
SET       0.991       99.707
SET       1.031       99.727
SET       1.063       99.746
SET       1.111       99.766
SET       1.159       99.785
SET       1.223       99.805
SET       1.263       99.814
SET       1.303       99.824
SET       1.343       99.834
SET       1.375       99.844
SET       1.423       99.854
SET       1.479       99.863
SET       1.551       99.873
SET       1.623       99.883
SET       1.703       99.893
SET       1.767       99.902
SET       1.791       99.907
SET       1.847       99.912
SET       1.903       99.917
SET       1.943       99.922
SET       1.983       99.927
SET       2.047       99.932
SET       2.095       99.937
SET       2.175       99.941
SET       2.255       99.946
SET       2.335       99.951
SET       2.383       99.954
SET       2.431       99.956
SET       2.463       99.958
SET       2.543       99.961
SET       2.607       99.963
SET       2.719       99.966
SET       2.767       99.968
SET       2.911       99.971
SET       2.975       99.973
SET       3.055       99.976
SET       3.183       99.977
SET       3.247       99.978
SET       3.343       99.979
SET       3.423       99.980
SET       3.615       99.982
SET       3.679       99.983
SET       3.727       99.984
SET       3.791       99.985
SET       3.935       99.987
SET       4.047       99.988
SET       4.223       99.988
SET       4.287       99.989
SET       4.319       99.990
SET       4.351       99.990
SET       4.607       99.991
SET       4.639       99.991
SET       4.831       99.992
SET       5.055       99.993
SET       5.535       99.993
SET       6.143       99.994
SET       6.143       99.994
SET       6.303       99.995
SET       7.423       99.995
SET       8.575       99.995
SET       9.855       99.995
SET      11.455       99.996
SET      12.415       99.996
SET      12.607       99.996
SET      13.183       99.997
SET      13.887       99.997
SET      14.015       99.997
SET      14.015       99.997
SET      14.527       99.997
SET      14.527       99.998
SET      14.655       99.998
SET      14.783       99.998
SET      14.783       99.998
SET      19.199       99.998
SET      19.199       99.998
SET      20.607       99.998
SET      20.607       99.999
SET      20.607       99.999
SET      21.375       99.999
SET      21.375       99.999
SET      21.375       99.999
SET      22.271       99.999
SET      22.271       99.999
SET      22.271       99.999
SET      22.271       99.999
SET      22.527       99.999
SET      22.527       99.999
SET      22.527       99.999
SET      22.527       99.999
SET      22.527       99.999
SET      22.527       99.999
SET      23.295       99.999
SET      23.295      100.000
SET      23.295      100.000
SET      23.295      100.000
SET      23.295      100.000
SET      23.295      100.000
SET      23.295      100.000
SET      23.295      100.000
SET      23.295      100.000
SET      23.295      100.000
SET      38.399      100.000
SET      38.399      100.000
---
GET       0.007        0.000
GET       0.031        5.000
GET       0.039       10.000
GET       0.047       15.000
GET       0.063       20.000
GET       0.071       25.000
GET       0.079       30.000
GET       0.079       35.000
GET       0.087       40.000
GET       0.095       45.000
GET       0.103       50.000
GET       0.103       52.500
GET       0.103       55.000
GET       0.111       57.500
GET       0.111       60.000
GET       0.119       62.500
GET       0.119       65.000
GET       0.127       67.500
GET       0.127       70.000
GET       0.135       72.500
GET       0.143       75.000
GET       0.143       76.250
GET       0.143       77.500
GET       0.151       78.750
GET       0.151       80.000
GET       0.159       81.250
GET       0.159       82.500
GET       0.167       83.750
GET       0.167       85.000
GET       0.175       86.250
GET       0.183       87.500
GET       0.183       88.125
GET       0.191       88.750
GET       0.191       89.375
GET       0.199       90.000
GET       0.199       90.625
GET       0.207       91.250
GET       0.207       91.875
GET       0.215       92.500
GET       0.223       93.125
GET       0.231       93.750
GET       0.231       94.062
GET       0.239       94.375
GET       0.247       94.688
GET       0.247       95.000
GET       0.255       95.312
GET       0.263       95.625
GET       0.271       95.938
GET       0.279       96.250
GET       0.287       96.562
GET       0.295       96.875
GET       0.303       97.031
GET       0.303       97.188
GET       0.311       97.344
GET       0.319       97.500
GET       0.327       97.656
GET       0.335       97.812
GET       0.351       97.969
GET       0.359       98.125
GET       0.375       98.281
GET       0.391       98.438
GET       0.399       98.516
GET       0.407       98.594
GET       0.415       98.672
GET       0.431       98.750
GET       0.447       98.828
GET       0.455       98.906
GET       0.471       98.984
GET       0.495       99.062
GET       0.519       99.141
GET       0.543       99.219
GET       0.551       99.258
GET       0.567       99.297
GET       0.583       99.336
GET       0.607       99.375
GET       0.623       99.414
GET       0.647       99.453
GET       0.671       99.492
GET       0.695       99.531
GET       0.727       99.570
GET       0.767       99.609
GET       0.791       99.629
GET       0.815       99.648
GET       0.839       99.668
GET       0.863       99.688
GET       0.895       99.707
GET       0.927       99.727
GET       0.959       99.746
GET       0.999       99.766
GET       1.047       99.785
GET       1.095       99.805
GET       1.119       99.814
GET       1.151       99.824
GET       1.175       99.834
GET       1.207       99.844
GET       1.247       99.854
GET       1.287       99.863
GET       1.327       99.873
GET       1.375       99.883
GET       1.431       99.893
GET       1.495       99.902
GET       1.527       99.907
GET       1.559       99.912
GET       1.607       99.917
GET       1.639       99.922
GET       1.679       99.927
GET       1.735       99.932
GET       1.783       99.937
GET       1.839       99.941
GET       1.895       99.946
GET       1.967       99.951
GET       2.015       99.954
GET       2.063       99.956
GET       2.095       99.958
GET       2.143       99.961
GET       2.223       99.963
GET       2.287       99.966
GET       2.351       99.968
GET       2.431       99.971
GET       2.511       99.973
GET       2.639       99.976
GET       2.687       99.977
GET       2.751       99.978
GET       2.815       99.979
GET       2.879       99.980
GET       2.959       99.982
GET       3.039       99.983
GET       3.151       99.984
GET       3.279       99.985
GET       3.391       99.987
GET       3.503       99.988
GET       3.615       99.988
GET       3.663       99.989
GET       3.759       99.990
GET       3.855       99.990
GET       3.967       99.991
GET       4.063       99.991
GET       4.223       99.992
GET       4.383       99.993
GET       4.511       99.993
GET       4.639       99.994
GET       4.735       99.994
GET       4.831       99.995
GET       4.927       99.995
GET       5.119       99.995
GET       5.343       99.995
GET       5.599       99.996
GET       5.983       99.996
GET       6.143       99.996
GET       6.463       99.997
GET       6.751       99.997
GET       6.847       99.997
GET       7.391       99.997
GET       7.583       99.997
GET       7.903       99.998
GET       8.127       99.998
GET       8.639       99.998
GET       9.087       99.998
GET       9.279       99.998
GET       9.599       99.998
GET      11.135       99.998
GET      11.199       99.999
GET      11.455       99.999
GET      12.543       99.999
GET      12.543       99.999
GET      12.671       99.999
GET      13.183       99.999
GET      13.439       99.999
GET      13.759       99.999
GET      14.015       99.999
GET      14.783       99.999
GET      17.151       99.999
GET      17.279       99.999
GET      18.047       99.999
GET      18.175       99.999
GET      19.071       99.999
GET      19.199       99.999
GET      20.607      100.000
GET      21.631      100.000
GET      21.631      100.000
GET      21.759      100.000
GET      21.759      100.000
GET      21.887      100.000
GET      21.887      100.000
GET      21.887      100.000
GET      22.015      100.000
GET      22.143      100.000
GET      22.143      100.000
GET      22.271      100.000
GET      23.295      100.000
GET      23.295      100.000
GET      26.879      100.000
GET      26.879      100.000
GET      26.879      100.000
GET      26.879      100.000
GET      26.879      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.311      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      29.567      100.000
GET      38.399      100.000
GET      38.399      100.000
---
WAIT      0.000      100.000


Results for Memcached on port 11214:
4         Threads
2         Connections per thread
60        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         5934.70          ---          ---         0.12479         0.11100         0.46300         1.59100       405.04 
Gets        59346.31       508.77     58837.55         0.12038         0.11100         0.43900         1.31900      1531.12 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      65281.01       508.77     58837.55         0.12078         0.11100         0.43900         1.34300      1936.16 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.007        0.000
SET       0.031        5.000
SET       0.047       10.000
SET       0.063       15.000
SET       0.071       20.000
SET       0.079       25.000
SET       0.087       30.000
SET       0.095       35.000
SET       0.095       40.000
SET       0.103       45.000
SET       0.111       50.000
SET       0.111       52.500
SET       0.119       55.000
SET       0.119       57.500
SET       0.127       60.000
SET       0.127       62.500
SET       0.135       65.000
SET       0.135       67.500
SET       0.143       70.000
SET       0.143       72.500
SET       0.151       75.000
SET       0.151       76.250
SET       0.159       77.500
SET       0.159       78.750
SET       0.159       80.000
SET       0.167       81.250
SET       0.167       82.500
SET       0.175       83.750
SET       0.175       85.000
SET       0.183       86.250
SET       0.191       87.500
SET       0.191       88.125
SET       0.191       88.750
SET       0.199       89.375
SET       0.199       90.000
SET       0.207       90.625
SET       0.207       91.250
SET       0.215       91.875
SET       0.215       92.500
SET       0.223       93.125
SET       0.231       93.750
SET       0.231       94.062
SET       0.239       94.375
SET       0.247       94.688
SET       0.247       95.000
SET       0.255       95.312
SET       0.255       95.625
SET       0.263       95.938
SET       0.271       96.250
SET       0.279       96.562
SET       0.287       96.875
SET       0.295       97.031
SET       0.303       97.188
SET       0.303       97.344
SET       0.311       97.500
SET       0.319       97.656
SET       0.327       97.812
SET       0.335       97.969
SET       0.351       98.125
SET       0.359       98.281
SET       0.375       98.438
SET       0.383       98.516
SET       0.399       98.594
SET       0.407       98.672
SET       0.415       98.750
SET       0.431       98.828
SET       0.447       98.906
SET       0.463       98.984
SET       0.479       99.062
SET       0.503       99.141
SET       0.527       99.219
SET       0.543       99.258
SET       0.559       99.297
SET       0.567       99.336
SET       0.583       99.375
SET       0.607       99.414
SET       0.623       99.453
SET       0.647       99.492
SET       0.671       99.531
SET       0.695       99.570
SET       0.735       99.609
SET       0.751       99.629
SET       0.775       99.648
SET       0.791       99.668
SET       0.823       99.688
SET       0.855       99.707
SET       0.895       99.727
SET       0.927       99.746
SET       0.967       99.766
SET       1.015       99.785
SET       1.071       99.805
SET       1.095       99.814
SET       1.127       99.824
SET       1.167       99.834
SET       1.207       99.844
SET       1.255       99.854
SET       1.311       99.863
SET       1.383       99.873
SET       1.431       99.883
SET       1.527       99.893
SET       1.607       99.902
SET       1.655       99.907
SET       1.703       99.912
SET       1.743       99.917
SET       1.807       99.922
SET       1.863       99.927
SET       1.967       99.932
SET       2.063       99.937
SET       2.111       99.941
SET       2.271       99.946
SET       2.383       99.951
SET       2.447       99.954
SET       2.495       99.956
SET       2.543       99.958
SET       2.607       99.961
SET       2.639       99.963
SET       2.719       99.966
SET       2.799       99.968
SET       2.991       99.971
SET       3.103       99.973
SET       3.199       99.976
SET       3.215       99.977
SET       3.247       99.978
SET       3.327       99.979
SET       3.455       99.980
SET       3.503       99.982
SET       3.583       99.983
SET       3.615       99.984
SET       3.807       99.985
SET       3.871       99.987
SET       4.095       99.988
SET       4.287       99.988
SET       4.383       99.989
SET       4.511       99.990
SET       4.639       99.990
SET       4.831       99.991
SET       5.055       99.991
SET       5.119       99.992
SET       5.215       99.993
SET       5.343       99.993
SET       5.695       99.994
SET       5.823       99.994
SET       5.919       99.995
SET       6.015       99.995
SET       6.015       99.995
SET       6.143       99.995
SET       6.367       99.996
SET       6.367       99.996
SET       6.879       99.996
SET       7.839       99.997
SET       7.839       99.997
SET       7.839       99.997
SET       8.063       99.997
SET       8.063       99.997
SET       8.511       99.998
SET       8.511       99.998
SET       8.703       99.998
SET       8.703       99.998
SET       9.087       99.998
SET       9.087       99.998
SET       9.087       99.998
SET       9.087       99.999
SET       9.151       99.999
SET       9.151       99.999
SET       9.151       99.999
SET       9.151       99.999
SET       9.279       99.999
SET       9.279       99.999
SET       9.279       99.999
SET      10.815       99.999
SET      10.815       99.999
SET      10.815       99.999
SET      10.815       99.999
SET      10.815       99.999
SET      10.815       99.999
SET      10.815       99.999
SET      15.231       99.999
SET      15.231      100.000
SET      15.231      100.000
SET      15.231      100.000
SET      15.231      100.000
SET      15.231      100.000
SET      15.231      100.000
SET      15.231      100.000
SET      15.231      100.000
SET      15.231      100.000
SET      17.791      100.000
SET      17.791      100.000
---
GET       0.007        0.000
GET       0.031        5.000
GET       0.047       10.000
GET       0.063       15.000
GET       0.071       20.000
GET       0.079       25.000
GET       0.087       30.000
GET       0.087       35.000
GET       0.095       40.000
GET       0.103       45.000
GET       0.111       50.000
GET       0.111       52.500
GET       0.111       55.000
GET       0.119       57.500
GET       0.119       60.000
GET       0.127       62.500
GET       0.127       65.000
GET       0.135       67.500
GET       0.135       70.000
GET       0.143       72.500
GET       0.151       75.000
GET       0.151       76.250
GET       0.151       77.500
GET       0.159       78.750
GET       0.159       80.000
GET       0.159       81.250
GET       0.167       82.500
GET       0.167       83.750
GET       0.175       85.000
GET       0.175       86.250
GET       0.183       87.500
GET       0.183       88.125
GET       0.191       88.750
GET       0.191       89.375
GET       0.199       90.000
GET       0.199       90.625
GET       0.207       91.250
GET       0.207       91.875
GET       0.215       92.500
GET       0.223       93.125
GET       0.223       93.750
GET       0.231       94.062
GET       0.231       94.375
GET       0.239       94.688
GET       0.239       95.000
GET       0.247       95.312
GET       0.255       95.625
GET       0.255       95.938
GET       0.263       96.250
GET       0.271       96.562
GET       0.279       96.875
GET       0.287       97.031
GET       0.287       97.188
GET       0.295       97.344
GET       0.303       97.500
GET       0.311       97.656
GET       0.319       97.812
GET       0.327       97.969
GET       0.335       98.125
GET       0.351       98.281
GET       0.359       98.438
GET       0.367       98.516
GET       0.375       98.594
GET       0.391       98.672
GET       0.399       98.750
GET       0.407       98.828
GET       0.423       98.906
GET       0.439       98.984
GET       0.455       99.062
GET       0.471       99.141
GET       0.495       99.219
GET       0.511       99.258
GET       0.519       99.297
GET       0.535       99.336
GET       0.543       99.375
GET       0.559       99.414
GET       0.583       99.453
GET       0.599       99.492
GET       0.623       99.531
GET       0.647       99.570
GET       0.671       99.609
GET       0.687       99.629
GET       0.703       99.648
GET       0.727       99.668
GET       0.743       99.688
GET       0.767       99.707
GET       0.791       99.727
GET       0.823       99.746
GET       0.855       99.766
GET       0.887       99.785
GET       0.927       99.805
GET       0.959       99.814
GET       0.983       99.824
GET       1.015       99.834
GET       1.047       99.844
GET       1.079       99.854
GET       1.119       99.863
GET       1.167       99.873
GET       1.207       99.883
GET       1.263       99.893
GET       1.343       99.902
GET       1.375       99.907
GET       1.423       99.912
GET       1.463       99.917
GET       1.511       99.922
GET       1.551       99.927
GET       1.607       99.932
GET       1.671       99.937
GET       1.735       99.941
GET       1.815       99.946
GET       1.911       99.951
GET       1.951       99.954
GET       2.007       99.956
GET       2.063       99.958
GET       2.143       99.961
GET       2.223       99.963
GET       2.287       99.966
GET       2.367       99.968
GET       2.447       99.971
GET       2.543       99.973
GET       2.639       99.976
GET       2.703       99.977
GET       2.735       99.978
GET       2.815       99.979
GET       2.863       99.980
GET       2.975       99.982
GET       3.071       99.983
GET       3.151       99.984
GET       3.231       99.985
GET       3.279       99.987
GET       3.407       99.988
GET       3.519       99.988
GET       3.615       99.989
GET       3.679       99.990
GET       3.743       99.990
GET       3.807       99.991
GET       3.887       99.991
GET       3.967       99.992
GET       4.095       99.993
GET       4.223       99.993
GET       4.415       99.994
GET       4.479       99.994
GET       4.575       99.995
