Results for Redis on port 6379:
1         Threads
1024      Connections per thread
600       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         6511.70          ---          ---        14.32877        11.39100        64.25500       136.19100       501.65 
Gets        65108.51      6046.91     59061.59        14.29084        11.39100        63.99900       131.07100      2736.92 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      71620.20      6046.91     59061.59        14.29429        11.39100        63.99900       132.09500      3238.57 


Request Latency Distribution
Type     <= msec         Percent
GET      15.743       78.750
GET      16.127       80.000
GET      16.511       81.250
GET      16.767       82.500
GET      16.895       83.750
GET      17.023       85.000
GET      17.151       86.250
GET      17.407       87.500
GET      17.407       88.125
GET      17.535       88.750
GET      17.663       89.375
GET      17.663       90.000
GET      17.791       90.625
GET      17.919       91.250
GET      18.047       91.875
GET      18.047       92.500
GET      18.175       93.125
GET      18.303       93.750
GET      18.431       94.062
GET      18.559       94.375
GET      18.687       94.688
GET      18.815       95.000
GET      19.199       95.312
GET      19.583       95.625
GET      20.863       95.938
GET      23.935       96.250
GET      29.695       96.562
GET      36.095       96.875
GET      39.167       97.031
GET      42.495       97.188
GET      45.567       97.344
GET      48.895       97.500
GET      51.711       97.656
GET      54.527       97.812
GET      56.831       97.969
GET      58.623       98.125
GET      60.159       98.281
GET      61.695       98.438
GET      62.463       98.516
GET      63.231       98.594
GET      64.255       98.672
GET      65.023       98.750
GET      66.047       98.828
GET      67.071       98.906
GET      67.583       98.984
GET      68.607       99.062
GET      69.631       99.141
GET      70.655       99.219
GET      71.167       99.258
GET      71.679       99.297
GET      72.191       99.336
GET      73.215       99.375
GET      74.239       99.414
GET      75.263       99.453
GET      76.287       99.492
GET      77.823       99.531
GET      79.871       99.570
GET      81.919       99.609
GET      83.455       99.629
GET      84.991       99.648
GET      86.527       99.668
GET      88.575       99.688
GET      91.135       99.707
GET      93.695       99.727
GET      96.767       99.746
GET     100.351       99.766
GET     104.447       99.785
GET     108.543       99.805
GET     111.103       99.814
GET     113.151       99.824
GET     115.711       99.834
GET     118.271       99.844
GET     120.831       99.854
GET     123.391       99.863
GET     126.463       99.873
GET     129.535       99.883
GET     133.119       99.893
GET     135.167       99.902
GET     137.215       99.907
GET     139.263       99.912
GET     141.311       99.917
GET     142.335       99.922
GET     144.383       99.927
GET     146.431       99.932
GET     147.455       99.937
GET     149.503       99.941
GET     152.575       99.946
GET     154.623       99.951
GET     155.647       99.954
GET     156.671       99.956
GET     157.695       99.958
GET     158.719       99.961
GET     158.719       99.963
GET     159.743       99.966
GET     160.767       99.968
GET     161.791       99.971
GET     161.791       99.973
GET     162.815       99.976
GET     162.815       99.977
GET     163.839       99.978
GET     163.839       99.979
GET     163.839       99.980
GET     164.863       99.982
GET     164.863       99.983
GET     164.863       99.984
GET     165.887       99.985
GET     165.887       99.987
GET     166.911       99.988
GET     166.911       99.988
GET     166.911       99.989
GET     166.911       99.990
GET     166.911       99.990
GET     167.935       99.991
GET     167.935       99.991
GET     167.935       99.992
GET     168.959       99.993
GET     168.959       99.993
GET     169.983       99.994
GET     169.983       99.994
GET     169.983       99.995
GET     169.983       99.995
GET     171.007       99.995
GET     171.007       99.995
GET     171.007       99.996
GET     171.007       99.996
GET     172.031       99.996
GET     172.031       99.997
GET     172.031       99.997
GET     172.031       99.997
GET     173.055       99.997
GET     173.055       99.997
GET     173.055       99.998
GET     173.055       99.998
GET     174.079       99.998
GET     174.079       99.998
GET     174.079       99.998
GET     174.079       99.998
GET     175.103       99.998
GET     175.103       99.999
GET     175.103       99.999
GET     175.103       99.999
GET     175.103       99.999
GET     175.103       99.999
GET     176.127       99.999
GET     176.127       99.999
GET     176.127       99.999
GET     176.127       99.999
GET     177.151       99.999
GET     177.151       99.999
GET     177.151       99.999
GET     177.151       99.999
GET     178.175       99.999
GET     178.175       99.999
GET     178.175       99.999
GET     179.199      100.000
GET     179.199      100.000
GET     179.199      100.000
GET     180.223      100.000
GET     180.223      100.000
GET     180.223      100.000
GET     180.223      100.000
GET     180.223      100.000
GET     182.271      100.000
GET     187.391      100.000
GET     189.439      100.000
GET     190.463      100.000
GET     202.751      100.000
GET     203.775      100.000
GET     204.799      100.000
GET     204.799      100.000
GET     205.823      100.000
GET     206.847      100.000
GET     207.871      100.000
GET     208.895      100.000
GET     209.919      100.000
GET     209.919      100.000
GET     210.943      100.000
GET     211.967      100.000
GET     211.967      100.000
GET     212.991      100.000
GET     212.991      100.000
GET     212.991      100.000
GET     212.991      100.000
GET     212.991      100.000
GET     214.015      100.000
GET     214.015      100.000
GET     215.039      100.000
GET     215.039      100.000
GET     215.039      100.000
GET     216.063      100.000
GET     216.063      100.000
GET     216.063      100.000
GET     216.063      100.000
GET     216.063      100.000
GET     217.087      100.000
GET     217.087      100.000
GET     217.087      100.000
GET     217.087      100.000
GET     218.111      100.000
GET     218.111      100.000
GET     218.111      100.000
GET     218.111      100.000
GET     218.111      100.000
GET     218.111      100.000
GET     218.111      100.000
GET     218.111      100.000
GET     218.111      100.000
GET     219.135      100.000
GET     219.135      100.000
---
WAIT      0.000      100.000


